"","Any","zona","dat","via","pk","nomMun","nomCom","nomDem","F_MORTS","F_FERITS_GREUS","F_FERITS_LLEUS","F_VICTIMES","F_UNITATS_IMPLICADES","F_VIANANTS_IMPLICADES","F_BICICLETES_IMPLICADES","F_CICLOMOTORS_IMPLICADES","F_MOTOCICLETES_IMPLICADES","F_VEH_LLEUGERS_IMPLICADES","F_VEH_PESANTS_IMPLICADES","F_ALTRES_UNIT_IMPLICADES","F_UNIT_DESC_IMPLICADES","C_VELOCITAT_VIA","D_ACC_AMB_FUGA","D_BOIRA","D_CARACT_ENTORN","D_CARRIL_ESPECIAL","D_CIRCULACIO_MESURES_ESP","D_CLIMATOLOGIA","D_FUNC_ESP_VIA","D_GRAVETAT","D_INFLUIT_BOIRA","D_INFLUIT_CARACT_ENTORN","D_INFLUIT_CIRCULACIO","D_INFLUIT_ESTAT_CLIMA","D_INFLUIT_INTEN_VENT","D_INFLUIT_LLUMINOSITAT","D_INFLUIT_MESU_ESP","D_INFLUIT_OBJ_CALCADA","D_INFLUIT_SOLCS_RASES","D_INFLUIT_VISIBILITAT","D_INTER_SECCIO","D_LIMIT_VELOCITAT","D_LLUMINOSITAT","D_REGULACIO_PRIORITAT","D_SENTITS_VIA","D_SUBTIPUS_ACCIDENT","D_SUBTIPUS_TRAM","D_SUBZONA","D_SUPERFICIE","D_TIPUS_VIA","D_TITULARITAT_VIA","D_TRACAT_ALTIMETRIC","D_VENT","grupDiaLab","hor","grupHor","tipAcc","tipDia"
"20385",2021,"Zona urbana","22/07/2021","SE",999999,"BARCELONA","Barcelones","Barcelona",0,1,0,1,2,0,0,0,1,1,0,0,0,100,"No","Si","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","Dintre intersecció","Genérica via","De dia, dia clar",NA,"Un sol sentit","Envestida (frontal lateral)","Encreuament o intersecció en X o +","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)",NA,NA,"Calma, vent molt suau","Feiners",17.15,"Tarda","Col.lisió de vehicles en marxa","dill-dij"
"20386",2021,"Zona urbana","01/12/2021","SE",999999,"CUBELLES","Garraf","Barcelona",0,1,0,1,2,1,0,0,0,1,0,0,0,100,"No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","Dintre intersecció","Genérica via","De dia, dia clar","Senyal Stop o cedeix pas","Doble sentit","Altres","Intersecció en T o Y","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)",NA,NA,"Calma, vent molt suau","Feiners",11.35,"Matí","Altres","dill-dij"
"20387",2021,"Zona urbana","05/05/2021","SE",999999,"REUS","Baix Camp","Tarragona",0,1,0,1,1,0,0,0,0,1,0,0,0,100,"No","No n'hi ha","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar",NA,NA,"Resta sortides de via",NA,"Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)",NA,NA,"Calma, vent molt suau","Feiners",16.4,"Tarda","Sortida de la calcada sense especificar","dill-dij"
"20388",2021,"Zona urbana","27/05/2021","SE",999999,"BARCELONA","Barcelones","Barcelona",0,1,0,1,2,0,0,0,2,0,0,0,0,100,"No","Si","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","Dintre intersecció","Genérica via","De dia, dia clar",NA,"Doble sentit","Encalç","Encreuament o intersecció en X o +","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)",NA,NA,"Calma, vent molt suau","Feiners",15.4,"Tarda","Col.lisió de vehicles en marxa","dill-dij"
"20389",2021,"Carretera","26/11/2021","BV-5001",16,"MONTORNES DEL VALLES","Valles Oriental","Barcelona",0,1,0,1,3,0,0,0,0,2,1,0,0,100,"No","No n'hi ha","Mixt","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","Si","No","No","No","No","En secció","Genérica via","De nit, sense llum artificial",NA,"Doble sentit","Col·lisió frontal",NA,"Carretera","Sec i net","Carretera convencional","Provincial","Pla","Calma, vent molt suau","Feiners",5.53,"Nit","Col.lisió de vehicles en marxa","div"
"20390",2021,"Carretera","01/08/2021","N-II",666,"CALELLA","Maresme","Barcelona",0,1,1,2,2,1,0,0,1,0,0,0,0,60,"No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","Dintre intersecció","Senyal velocitat","De dia, dia clar","Senyal Stop o cedeix pas","Doble sentit","Atropellament","Enllaç d'entrada o eixida","Carretera","Sec i net","Carretera convencional","Estatal","Pla","Calma, vent molt suau","CapDeSetmana",12.21,"Matí","Atropellament","dg"
"20391",2021,"Zona urbana","07/08/2021","SE",999999,"BARCELONA","Barcelones","Barcelona",0,1,1,2,2,0,0,0,2,0,0,0,0,60,"No","Si","Sense Especificar","Carril d'alentiment","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Senyal velocitat","De nit, il·luminació artificial insuficient",NA,"Doble sentit","Xoc contra objecte/obstacle sense sortida prèvia de via",NA,"Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)",NA,NA,"Calma, vent molt suau","CapDeSetmana",21.3,"Tarda","Col.lisió d'un vehicle contra un obstacle de la calcada","dis"
"20392",2021,"Carretera","27/08/2021","C-243a",0.8,"SANT SADURNI D'ANOIA","Alt Penedes","Barcelona",1,0,0,1,1,0,0,0,0,1,0,0,0,40,"No","No n'hi ha","Desmunt","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident mortal","No","No","No","No","No","No","No","No","No","No","Dintre intersecció","Senyal velocitat","De dia, dia clar","Senyal Stop o cedeix pas","Doble sentit","Resta sortides de via","Giratòria","Carretera","Sec i net","Carretera convencional","Autonòmica","Rampa o pendent","Calma, vent molt suau","Feiners",14.39,"Tarda","Sortida de la calcada sense especificar","div"
"20393",2021,"Zona urbana","12/08/2021","SE",999999,"LLORET DE MAR","Selva","Girona",0,1,0,1,4,0,0,0,1,3,0,0,0,100,"No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De nit, il·luminació artificial insuficient",NA,"Doble sentit","Sortida de via amb xoc o col·lisió",NA,"Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)",NA,NA,"Calma, vent molt suau","Feiners",22.14,"Nit","Sortida de la calcada sense especificar","dill-dij"
"20394",2021,"Zona urbana","08/05/2021","B-143",6,"PALAU DE PLEGAMANS","Valles Occidental","Barcelona",0,1,1,2,2,0,0,0,1,1,0,0,0,100,"No","No n'hi ha","A nivell","Carril d'alentiment","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","Dintre intersecció","Genérica via","De nit, il·luminació artificial suficient","Senyal Stop o cedeix pas","Doble sentit","Envestida (frontal lateral)","Intersecció en T o Y","Travessera","Sec i net","Carretera convencional",NA,NA,"Calma, vent molt suau","CapDeSetmana",21.5,"Tarda","Col.lisió de vehicles en marxa","dis"
"20395",2021,"Zona urbana","16/05/2021","SE",999999,"PINEDA DE MAR","Maresme","Barcelona",0,1,0,1,2,1,0,0,0,1,0,0,0,100,"No","No n'hi ha","Desmunt","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar",NA,"Doble sentit","Atropellament",NA,"Zona urbana","Inundat","Via urbana( inclou carrer i carrer residencial)",NA,NA,"Calma, vent molt suau","CapDeSetmana",15.15,"Tarda","Atropellament","dg"
"20396",2021,"Carretera","08/05/2021","CR",2.1,"ISONA I CONCA DELLA","Pallars Jussa","Lleida",0,1,0,1,1,0,0,0,1,0,0,0,0,100,"No","No n'hi ha","Terraplé","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar",NA,"Doble sentit","Caiguda en la via",NA,"Carretera","Mullat","Altres","Municipal","Pla","Calma, vent molt suau","CapDeSetmana",12.04,"Matí","Bolcada a la calcada","dis"
"20397",2021,"Zona urbana","16/04/2021","SE",999999,"TERRASSA","Valles Occidental","Barcelona",0,1,0,1,2,1,0,0,0,1,0,0,0,NA,"No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Pluja dèbil","Sense funció especial","Accident greu","Sense especificar","No","No","No","Sense especificar","No","No","No","No","Sense especificar","En secció","Genérica via","De dia, dia fosc",NA,"Un sol sentit","Atropellament",NA,"Zona urbana","Mullat","Via urbana( inclou carrer i carrer residencial)",NA,"Sense especificar","Calma, vent molt suau","CapDeSetmana",17.4,"Tarda","Atropellament","div"
"20398",2021,"Zona urbana","13/04/2021","C-1413a",18.9,"SANT QUIRZE DEL VALLES","Valles Occidental","Barcelona",0,1,0,1,2,0,1,0,0,1,0,0,0,100,"No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","Dintre intersecció","Genérica via","De dia, dia clar","Senyal Stop o cedeix pas","Doble sentit","Fregament o col·lisió lateral","Intersecció en T o Y","Travessera","Sec i net","Carretera convencional","Municipal","Pla","Calma, vent molt suau","Feiners",15.48,"Tarda","Col.lisió de vehicles en marxa","dill-dij"
"20399",2021,"Zona urbana","05/09/2021","SE",999999,"LLEIDA","Segria","Lleida",0,1,0,1,2,0,0,1,0,0,1,0,0,50,"No","No n'hi ha","A nivell","No n'hi ha","Serveis de neteja o manteniment","Bon temps","Sense funció especial","Accident greu","Sense especificar","No","No","No","Sense especificar","No","No","No","No","No","En secció","Senyal velocitat","De nit, il·luminació artificial insuficient",NA,"Doble sentit","Xoc contra objecte/obstacle sense sortida prèvia de via",NA,"Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)",NA,"Sense especificar","Calma, vent molt suau","CapDeSetmana",0.54,"Nit","Col.lisió d'un vehicle contra un obstacle de la calcada","dg"
"20400",2021,"Zona urbana","07/10/2021","SE",999999,"TARRAGONA","Tarragones","Tarragona",0,1,0,1,2,1,0,0,0,0,1,0,0,100,"No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar",NA,"Un sol sentit","Atropellament",NA,"Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)",NA,NA,"Calma, vent molt suau","Feiners",11.3,"Matí","Atropellament","dill-dij"
"20401",2021,"Zona urbana","08/09/2021","TP-2031",1,"TARRAGONA","Tarragones","Tarragona",0,1,0,1,1,0,0,1,0,0,0,0,0,50,"No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","Arribant o eixint intersecció fins 50m","Senyal velocitat","De nit, il·luminació artificial insuficient",NA,"Doble sentit","Caiguda en la via","Giratòria","Travessera","Sec i net","Carretera convencional","Provincial","Pla","Calma, vent molt suau","Feiners",1.4,"Nit","Bolcada a la calcada","dill-dij"
"20402",2021,"Carretera","01/09/2021","N-260",23.2,"VILAJUIGA","Alt Emporda","Girona",0,3,0,3,3,0,0,0,0,3,0,0,0,60,"No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Senyal velocitat","De dia, dia clar",NA,"Doble sentit","Col·lisió frontal",NA,"Carretera","Sec i net","Carretera convencional","Estatal","Canvi rasant","Calma, vent molt suau","Feiners",10.51,"Matí","Col.lisió de vehicles en marxa","dill-dij"
"20403",2021,"Zona urbana","12/03/2021","SE",999999,"BARCELONA","Barcelones","Barcelona",1,0,0,1,2,0,0,0,0,1,0,1,0,100,"No","Si","Sense Especificar","Carril bici","No n'hi ha","Bon temps","Sense funció especial","Accident mortal","No","No","No","No","No","No","No","No","No","No","Dintre intersecció","Genérica via","De nit, il·luminació artificial insuficient",NA,"Doble sentit","Xoc contra objecte/obstacle sense sortida prèvia de via","Encreuament o intersecció en X o +","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)",NA,NA,"Calma, vent molt suau","CapDeSetmana",21.33,"Tarda","Col.lisió d'un vehicle contra un obstacle de la calcada","div"
"20404",2021,"Carretera","11/06/2021","BV-5105",4.8,"ROCA DEL VALLES, LA","Valles Oriental","Barcelona",1,1,1,3,2,0,0,0,0,2,0,0,0,100,"No","No n'hi ha","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident mortal","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar",NA,NA,"Col·lisió frontal",NA,"Carretera","Sec i net","Carretera convencional",NA,NA,"Calma, vent molt suau","CapDeSetmana",21.51,"Tarda","Col.lisió de vehicles en marxa","div"
"20405",2021,"Zona urbana","21/11/2021","SE",999999,"GRANOLLERS","Valles Oriental","Barcelona",0,1,0,1,1,0,0,0,0,1,0,0,0,100,"No","No n'hi ha","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar",NA,NA,"Sortida de via amb xoc o col·lisió",NA,"Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)",NA,NA,"Calma, vent molt suau","CapDeSetmana",3,"Nit","Sortida de la calcada sense especificar","dg"
"20406",2021,"Zona urbana","29/07/2021","SE",999999,"VILADEMULS","Pla de l'Estany","Girona",0,1,0,1,1,0,1,0,0,0,0,0,0,999,"No","No n'hi ha","Sense Especificar",NA,"No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar",NA,NA,"Altres",NA,"Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)",NA,"Sense especificar","Calma, vent molt suau","Feiners",13.55,"Matí","Altres","dill-dij"
"20407",2021,"Zona urbana","30/05/2021","SE",999999,"MANRESA","Bages","Barcelona",0,1,0,1,1,0,0,0,1,0,0,0,0,100,"No","No n'hi ha","A nivell","No n'hi ha","Esdeveniment extraordinari","Pluja dèbil","Sense funció especial","Accident greu","No","No","No","Si","No","No","No","No","No","No","Dintre intersecció","Genérica via","De nit, il·luminació artificial suficient","Sols marques viàries (inclou pas vianants)","Doble sentit","Caiguda en la via","Encreuament o intersecció en X o +","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)",NA,NA,"Calma, vent molt suau","CapDeSetmana",0.1,"Nit","Bolcada a la calcada","dg"
"20408",2021,"Zona urbana","10/08/2021","SE",999999,"TARRAGONA","Tarragones","Tarragona",0,1,0,1,2,0,0,0,1,1,0,0,0,100,"No","No n'hi ha","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar",NA,NA,"Envestida (frontal lateral)",NA,"Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)",NA,NA,"Calma, vent molt suau","Feiners",19.35,"Tarda","Col.lisió de vehicles en marxa","dill-dij"
"20409",2021,"Carretera","04/06/2021","C-32",51,"VILADECANS","Baix Llobregat","Barcelona",1,0,0,1,1,0,0,0,1,0,0,0,0,100,"No","No n'hi ha","A nivell","Carril acceleració","No n'hi ha","Bon temps","Sense funció especial","Accident mortal","No","No","No","No","No","No","No","No","No","No","Dintre intersecció","Genérica via","De nit, sense llum artificial","Senyal Stop o cedeix pas","Doble sentit","Altres","Enllaç d'entrada o eixida","Carretera","Sec i net","Carretera convencional","Autonòmica","Pla","Calma, vent molt suau","Feiners",1.36,"Nit","Altres","div"
"20410",2021,"Zona urbana","02/08/2021","SE",999999,"BARCELONA","Barcelones","Barcelona",0,2,0,2,2,0,0,0,1,1,0,0,0,100,"No","Si","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","Dintre intersecció","Genérica via","De nit, il·luminació artificial insuficient",NA,"Un sol sentit","Envestida (frontal lateral)","Encreuament o intersecció en X o +","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)",NA,NA,"Calma, vent molt suau","Feiners",22.3,"Nit","Col.lisió de vehicles en marxa","dill-dij"
"20411",2021,"Zona urbana","17/10/2021","SE",999999,"LLEIDA","Segria","Lleida",0,1,0,1,2,1,0,0,0,1,0,0,0,NA,"No","No n'hi ha","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","Sense especificar","No","No","No","Sense especificar","No","No","No","No","No","En secció","Genérica via","De nit, il·luminació artificial insuficient",NA,"Doble sentit","Atropellament",NA,"Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","Municipal","Sense especificar","Calma, vent molt suau","CapDeSetmana",6.14,"Matí","Atropellament","dg"
"20412",2021,"Carretera","17/11/2021","C-60",1,"ARGENTONA","Maresme","Barcelona",0,1,0,1,3,0,0,0,0,3,0,0,0,80,"No","No n'hi ha","Mixt","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Senyal velocitat","De nit, sense llum artificial",NA,"Un sol sentit","Encalç",NA,"Carretera","Sec i net","Carretera convencional","Autonòmica","Pla","Calma, vent molt suau","Feiners",19.06,"Tarda","Col.lisió de vehicles en marxa","dill-dij"
"20413",2021,"Zona urbana","19/04/2021","SE",999999,"BARCELONA","Barcelones","Barcelona",1,0,0,1,3,0,0,0,1,1,1,0,0,100,"No","Si","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident mortal","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar",NA,"Doble sentit","Fregament o col·lisió lateral",NA,"Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)",NA,NA,"Calma, vent molt suau","Feiners",14.25,"Tarda","Col.lisió de vehicles en marxa","dill-dij"
"20414",2021,"Zona urbana","22/05/2021","SE",999999,"TARRAGONA","Tarragones","Tarragona",0,1,0,1,1,0,0,0,0,0,0,1,0,100,"No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar",NA,NA,"Caiguda en la via",NA,"Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)",NA,NA,"Calma, vent molt suau","CapDeSetmana",7.18,"Matí","Bolcada a la calcada","dis"
"20415",2021,"Zona urbana","17/06/2021","SE",999999,"BARCELONA","Barcelones","Barcelona",0,1,0,1,2,0,0,0,0,0,0,2,0,100,"No","Si","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","Dintre intersecció","Genérica via","De dia, dia clar",NA,"Un sol sentit","Envestida (frontal lateral)","Encreuament o intersecció en X o +","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)",NA,NA,"Calma, vent molt suau","Feiners",20.25,"Tarda","Col.lisió de vehicles en marxa","dill-dij"
"20416",2021,"Zona urbana","16/05/2021","SE",999999,"PRADES","Baix Camp","Tarragona",0,1,0,1,1,0,0,0,0,1,0,0,0,999,"No","No n'hi ha","Sense Especificar",NA,"No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar",NA,NA,"Resta sortides de via",NA,"Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)",NA,"Sense especificar","Calma, vent molt suau","CapDeSetmana",14.31,"Tarda","Sortida de la calcada sense especificar","dg"
"20417",2021,"Zona urbana","12/11/2021","SE",999999,"TORELLO","Osona","Barcelona",0,1,0,1,2,1,0,0,0,1,0,0,0,100,"No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Pluja dèbil","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","Arribant o eixint intersecció fins 50m","Genérica via","De dia, dia clar","Sols marques viàries (inclou pas vianants)","Un sol sentit","Atropellament","Encreuament o intersecció en X o +","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)",NA,NA,"Calma, vent molt suau","Feiners",12.05,"Matí","Atropellament","div"
"20418",2021,"Zona urbana","19/09/2021","BP-5002",15.8,"GRANOLLERS","Valles Oriental","Barcelona",0,1,0,1,1,0,0,0,1,0,0,0,0,NA,"No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","Sense especificar","No","No","No","Sense especificar","No","No","No","No","Sense especificar","En secció","Genérica via","De dia, dia clar",NA,"Un sol sentit","Caiguda en la via",NA,"Travessera","Sec i net","Carretera convencional","Municipal","Sense especificar","Calma, vent molt suau","CapDeSetmana",12.19,"Matí","Bolcada a la calcada","dg"
